DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2019-06-25 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	34.29	EUR	2019-06-24 13:01:53.053
2019-06-25 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	33.46	EUR	2019-06-24 13:01:53.053
2019-06-25 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	33.20	EUR	2019-06-24 13:01:53.053
2019-06-24 22:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	26.14	EUR	2019-06-24 13:01:53.053
2019-06-25 00:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	23.70	EUR	2019-06-24 13:01:53.053
2019-06-25 04:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	32.05	EUR	2019-06-24 13:01:53.053
2019-06-25 08:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	35.41	EUR	2019-06-24 13:01:53.053
2019-06-25 12:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	33.90	EUR	2019-06-24 13:01:53.053
2019-06-25 16:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	34.91	EUR	2019-06-24 13:01:53.053
2019-06-25 20:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	31.64	EUR	2019-06-24 13:01:53.053
2019-06-25 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	23.70	EUR	2019-06-24 13:01:53.053
2019-06-25 04:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	38.51	EUR	2019-06-24 13:01:53.053
2019-06-25 08:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	62.18	EUR	2019-06-24 13:01:53.053
2019-06-25 12:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	50.01	EUR	2019-06-24 13:01:53.053
2019-06-25 16:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	60.05	EUR	2019-06-24 13:01:53.053
2019-06-25 20:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	31.64	EUR	2019-06-24 13:01:53.053
2019-06-25 02:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	24.52	EUR	2019-06-24 13:01:53.053
2019-06-25 06:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	34.06	EUR	2019-06-24 13:01:53.053
2019-06-25 10:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	33.95	EUR	2019-06-24 13:01:53.053
2019-06-25 14:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	33.24	EUR	2019-06-24 13:01:53.053
2019-06-25 18:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	32.97	EUR	2019-06-24 13:01:53.053
2019-06-24 22:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	28.08	EUR	2019-06-24 13:01:58.058
2019-06-25 02:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	22.86	EUR	2019-06-24 13:01:58.058
2019-06-25 06:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	49.18	EUR	2019-06-24 13:01:58.058
2019-06-25 10:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	34.93	EUR	2019-06-24 13:01:58.058
2019-06-25 14:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	36.93	EUR	2019-06-24 13:01:58.058
2019-06-25 18:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	67.09	EUR	2019-06-24 13:01:58.058
2019-06-24 22:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	28.08	EUR	2019-06-24 13:01:58.058
2019-06-25 02:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	22.86	EUR	2019-06-24 13:01:58.058
2019-06-25 06:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	49.18	EUR	2019-06-24 13:01:58.058
2019-06-25 10:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	42.10	EUR	2019-06-24 13:01:58.058
2019-06-25 14:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	52.20	EUR	2019-06-24 13:01:58.058
2019-06-25 18:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	67.09	EUR	2019-06-24 13:01:58.058
2019-06-24 22:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	28.08	EUR	2019-06-24 13:01:58.058
2019-06-25 00:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	24.48	EUR	2019-06-24 13:01:58.058
2019-06-25 04:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	33.11	EUR	2019-06-24 13:01:58.058
2019-06-25 08:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	37.77	EUR	2019-06-24 13:01:58.058
2019-06-25 12:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	35.02	EUR	2019-06-24 13:01:58.058
2019-06-25 16:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	71.50	EUR	2019-06-24 13:01:58.058
2019-06-25 20:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	46.50	EUR	2019-06-24 13:01:58.058
2019-06-25 02:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	22.86	EUR	2019-06-24 13:01:58.058
2019-06-25 06:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	49.18	EUR	2019-06-24 13:01:58.058
2019-06-25 10:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	34.92	EUR	2019-06-24 13:01:58.058
2019-06-25 14:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	36.93	EUR	2019-06-24 13:01:58.058
2019-06-25 18:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	73.09	EUR	2019-06-24 13:01:58.058
2019-06-24 22:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	35.19	EUR	2019-06-24 13:01:58.058
2019-06-25 02:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	33.62	EUR	2019-06-24 13:01:58.058
2019-06-25 06:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	45.40	EUR	2019-06-24 13:01:58.058
2019-06-25 10:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	34.96	EUR	2019-06-24 13:01:58.058
2019-06-25 14:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	36.93	EUR	2019-06-24 13:01:58.058
2019-06-25 18:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	71.52	EUR	2019-06-24 13:01:58.058
2019-06-24 22:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	23.01	EUR	2019-06-24 13:01:58.058
2019-06-25 02:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	15.09	EUR	2019-06-24 13:01:58.058
2019-06-25 06:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	43.36	EUR	2019-06-24 13:01:58.058
2019-06-25 10:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	34.95	EUR	2019-06-24 13:01:58.058
2019-06-25 14:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	36.93	EUR	2019-06-24 13:01:58.058
2019-06-25 18:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	38.20	EUR	2019-06-24 13:01:58.058
2019-06-24 23:00:00.000	PT60M	10YGB----------A	BZN	GB BZN	GB	35.91	GBP	2019-06-24 13:02:21.021
2019-06-25 03:00:00.000	PT60M	10YGB----------A	BZN	GB BZN	GB	30.50	GBP	2019-06-24 13:02:21.021
2019-06-25 07:00:00.000	PT60M	10YGB----------A	BZN	GB BZN	GB	55.08	GBP	2019-06-24 13:02:21.021
2019-06-25 11:00:00.000	PT60M	10YGB----------A	BZN	GB BZN	GB	58.43	GBP	2019-06-24 13:02:21.021
2019-06-25 15:00:00.000	PT60M	10YGB----------A	BZN	GB BZN	GB	58.45	GBP	2019-06-24 13:02:21.021
2019-06-25 19:00:00.000	PT60M	10YGB----------A	BZN	GB BZN	GB	59.57	GBP	2019-06-24 13:02:21.021
2019-06-24 23:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	231.27	PLN	2019-06-24 13:02:24.024
2019-06-25 03:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	220.46	PLN	2019-06-24 13:02:24.024
2019-06-25 07:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	490.09	PLN	2019-06-24 13:02:24.024
2019-06-25 11:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	324.59	PLN	2019-06-24 13:02:24.024
2019-06-25 15:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	310.66	PLN	2019-06-24 13:02:24.024
2019-06-25 19:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	257.61	PLN	2019-06-24 13:02:24.024
2019-06-24 22:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	52.00	EUR	2019-06-24 13:16:32.032
2019-06-25 02:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	50.50	EUR	2019-06-24 13:16:32.032
2019-06-25 06:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	51.52	EUR	2019-06-24 13:16:32.032
2019-06-25 10:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	51.02	EUR	2019-06-24 13:16:32.032
2019-06-25 14:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	47.16	EUR	2019-06-24 13:16:32.032
2019-06-25 18:00:00.000	PT60M	10YPT-REN------W	BZN	PT BZN	PT	50.51	EUR	2019-06-24 13:16:32.032
2019-06-24 22:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	28.08	EUR	2019-06-24 13:16:38.038
2019-06-25 02:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	22.86	EUR	2019-06-24 13:16:38.038
2019-06-25 06:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	49.18	EUR	2019-06-24 13:16:38.038
2019-06-25 10:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	42.10	EUR	2019-06-24 13:16:38.038
2019-06-25 14:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	52.20	EUR	2019-06-24 13:16:38.038
2019-06-25 18:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	67.09	EUR	2019-06-24 13:16:38.038
2019-06-24 22:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	72.11	BGN	2019-06-24 13:46:21.021
2019-06-25 02:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	46.86	BGN	2019-06-24 13:46:21.021
2019-06-25 06:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	76.43	BGN	2019-06-24 13:46:21.021
2019-06-25 10:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	90.14	BGN	2019-06-24 13:46:21.021
2019-06-25 14:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	76.08	BGN	2019-06-24 13:46:21.021
2019-06-25 18:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	137.61	BGN	2019-06-24 13:46:21.021
2019-06-24 21:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	67.72	EUR	2019-06-24 14:19:14.014
2019-06-25 01:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	62.48	EUR	2019-06-24 14:19:14.014
2019-06-25 05:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	62.13	EUR	2019-06-24 14:19:14.014
2019-06-25 09:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	62.27	EUR	2019-06-24 14:19:14.014
2019-06-25 13:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	60.90	EUR	2019-06-24 14:19:14.014
2019-06-25 17:00:00.000	PT60M	10YGR-HTSO-----Y	BZN	GR BZN	GR	61.85	EUR	2019-06-24 14:19:14.014
2019-06-24 22:00:00.000	PT60M	10Y1001A1001A70O	BZN	IT-Centre-North BZN	IT-CNORTH	44.37	EUR	2019-06-24 15:17:33.033
2019-06-24 22:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	44.37	EUR	2019-06-24 15:17:33.033
2019-06-25 02:00:00.000	PT60M	10Y1001A1001A75E	BZN	IT-Sicily BZN	IT-Sicily	41.19	EUR	2019-06-24 15:17:33.033
