DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2018-06-11 17:00:00.000	PT60M	10Y1001A1001A75E	BZN	IT-Sicily BZN	IT-Sicily	112.00	EUR	2018-06-10 15:08:11
2018-06-11 21:00:00.000	PT60M	10Y1001A1001A75E	BZN	IT-Sicily BZN	IT-Sicily	87.20	EUR	2018-06-10 15:08:11
2018-06-11 01:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	58.41	EUR	2018-06-10 15:08:11
2018-06-11 05:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	68.02	EUR	2018-06-10 15:08:11
2018-06-11 09:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	65.50	EUR	2018-06-10 15:08:11
2018-06-11 13:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	46.06	EUR	2018-06-10 15:08:11
2018-06-11 17:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	75.25	EUR	2018-06-10 15:08:11
2018-06-11 21:00:00.000	PT60M	10Y1001A1001A885	BZN	IT-SACOAC BZN	IT-SACOAC	62.79	EUR	2018-06-10 15:08:11
2018-06-11 01:00:00.000	PT60M	10Y1001A1001A72K	BZN	IT-Foggia BZN	IT-Foggia	58.41	EUR	2018-06-10 15:08:11
2018-06-11 05:00:00.000	PT60M	10Y1001A1001A72K	BZN	IT-Foggia BZN	IT-Foggia	68.02	EUR	2018-06-10 15:08:11
2018-06-11 09:00:00.000	PT60M	10Y1001A1001A72K	BZN	IT-Foggia BZN	IT-Foggia	65.50	EUR	2018-06-10 15:08:11
2018-06-11 13:00:00.000	PT60M	10Y1001A1001A72K	BZN	IT-Foggia BZN	IT-Foggia	70.00	EUR	2018-06-10 15:08:11
2018-06-11 17:00:00.000	PT60M	10Y1001A1001A72K	BZN	IT-Foggia BZN	IT-Foggia	75.25	EUR	2018-06-10 15:08:11
2018-06-11 21:00:00.000	PT60M	10Y1001A1001A72K	BZN	IT-Foggia BZN	IT-Foggia	63.43	EUR	2018-06-10 15:08:11
2018-06-11 01:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	58.41	EUR	2018-06-10 15:08:11
2018-06-11 05:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	68.02	EUR	2018-06-10 15:08:11
2018-06-11 09:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	65.50	EUR	2018-06-10 15:08:11
2018-06-11 13:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	46.06	EUR	2018-06-10 15:08:11
2018-06-11 17:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	75.25	EUR	2018-06-10 15:08:11
2018-06-11 21:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	62.79	EUR	2018-06-10 15:08:11
2018-06-11 01:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	45.29	EUR	2018-06-10 16:02:52
2018-06-11 05:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	86.83	EUR	2018-06-10 16:02:52
2018-06-11 09:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	84.06	EUR	2018-06-10 16:02:52
2018-06-11 13:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	78.58	EUR	2018-06-10 16:02:52
2018-06-11 17:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	81.42	EUR	2018-06-10 16:02:52
2018-06-11 21:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	63.45	EUR	2018-06-10 16:02:52
2018-06-11 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	32.68	EUR	2018-09-21 17:39:32
