DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2016-01-01 03:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	112.03	RON	2017-09-14 09:29:12
2016-01-01 07:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	96.95	RON	2017-09-14 09:29:12
2016-01-01 11:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	129.00	RON	2017-09-14 09:29:12
2016-01-01 15:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	265.00	RON	2017-09-14 09:29:12
2016-01-01 19:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	240.00	RON	2017-09-14 09:29:12
2016-01-01 23:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	119.00	RON	2017-09-14 09:29:12
2016-01-01 00:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	17.00	EUR	2017-09-14 09:29:12
2016-01-01 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	18.46	EUR	2017-09-14 09:29:12
2016-01-01 02:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	17.07	EUR	2017-09-14 09:29:12
2016-01-01 03:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	13.67	EUR	2017-09-14 09:29:12
2016-01-01 04:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	17.40	EUR	2017-09-14 09:29:12
2016-01-01 05:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	20.50	EUR	2017-09-14 09:29:12
2016-01-01 06:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	25.87	EUR	2017-09-14 09:29:12
2016-01-01 07:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	30.76	EUR	2017-09-14 09:29:12
2016-01-01 08:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	31.88	EUR	2017-09-14 09:29:12
2016-01-01 09:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	32.22	EUR	2017-09-14 09:29:12
2016-01-01 10:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	34.66	EUR	2017-09-14 09:29:12
2016-01-01 11:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	26.70	EUR	2017-09-14 09:29:12
2016-01-01 12:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	31.08	EUR	2017-09-14 09:29:12
2016-01-01 13:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	34.59	EUR	2017-09-14 09:29:12
2016-01-01 14:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	38.89	EUR	2017-09-14 09:29:12
2016-01-01 15:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	46.00	EUR	2017-09-14 09:29:12
2016-01-01 16:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	44.00	EUR	2017-09-14 09:29:12
2016-01-01 17:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	36.00	EUR	2017-09-14 09:29:12
2016-01-01 18:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	27.47	EUR	2017-09-14 09:29:12
2016-01-01 19:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	19.50	EUR	2017-09-14 09:29:12
2016-01-01 20:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	23.71	EUR	2017-09-14 09:29:12
2016-01-01 21:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	13.37	EUR	2017-09-14 09:29:12
2016-01-01 22:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	7.40	EUR	2017-09-14 09:29:12
2016-01-01 23:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	12.00	EUR	2017-09-14 09:29:12
2016-01-02 00:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10.40	EUR	2017-09-14 09:29:12
2016-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	12.00	EUR	2017-09-14 09:29:12
2016-01-02 02:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	12.00	EUR	2017-09-14 09:29:12
2016-01-02 03:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	3.14	EUR	2017-09-14 09:29:12
2016-01-02 04:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10.00	EUR	2017-09-14 09:29:12
2016-01-02 05:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	21.20	EUR	2017-09-14 09:29:12
2016-01-02 06:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	32.03	EUR	2017-09-14 09:29:12
2016-01-02 07:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	29.00	EUR	2017-09-14 09:29:12
2016-01-02 08:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	21.67	EUR	2017-09-14 09:29:12
2016-01-02 09:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	24.00	EUR	2017-09-14 09:29:12
2016-01-02 10:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	23.85	EUR	2017-09-14 09:29:12
