DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2017-12-20 00:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	57.46	BGN	2018-01-04 15:16:54
2017-12-20 04:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	80.31	BGN	2018-01-04 15:16:54
2017-12-20 08:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	138.69	BGN	2018-01-04 15:16:54
2017-12-20 12:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	151.66	BGN	2018-01-04 15:16:54
2017-12-20 16:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	136.20	BGN	2018-01-04 15:16:54
2017-12-20 20:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	72.42	BGN	2018-01-04 15:16:54
2017-12-21 01:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	51.87	BGN	2018-01-04 15:17:03
2017-12-21 05:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	70.64	BGN	2018-01-04 15:17:03
2017-12-21 09:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	88.52	BGN	2018-01-04 15:17:03
2017-12-21 13:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	100.00	BGN	2018-01-04 15:17:03
2017-12-21 17:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	84.24	BGN	2018-01-04 15:17:03
2017-12-21 21:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	53.96	BGN	2018-01-04 15:17:03
2017-12-22 01:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.06	BGN	2018-01-04 15:17:03
2017-12-22 05:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	62.76	BGN	2018-01-04 15:17:03
2017-12-22 09:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	82.03	BGN	2018-01-04 15:17:03
2017-12-22 13:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	100.04	BGN	2018-01-04 15:17:03
2017-12-22 17:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	71.58	BGN	2018-01-04 15:17:03
2017-12-22 21:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	49.19	BGN	2018-01-04 15:17:03
2017-12-23 01:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.06	BGN	2018-01-04 15:17:10
2017-12-23 05:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.06	BGN	2018-01-04 15:17:10
2017-12-23 09:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	54.69	BGN	2018-01-04 15:17:10
2017-12-23 13:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.08	BGN	2018-01-04 15:17:10
2017-12-23 17:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	59.44	BGN	2018-01-04 15:17:10
2017-12-23 21:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.08	BGN	2018-01-04 15:17:10
2017-12-25 01:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.01	BGN	2018-01-04 15:17:22
2017-12-25 05:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.03	BGN	2018-01-04 15:17:22
2017-12-25 09:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.01	BGN	2018-01-04 15:17:22
2017-12-25 13:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.06	BGN	2018-01-04 15:17:22
2017-12-25 17:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	116.31	BGN	2018-01-04 15:17:22
2017-12-25 21:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	91.87	BGN	2018-01-04 15:17:22
2017-12-26 01:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.06	BGN	2018-01-04 15:17:22
2017-12-26 05:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.06	BGN	2018-01-04 15:17:22
2017-12-26 09:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.03	BGN	2018-01-04 15:17:22
2017-12-26 13:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	44.06	BGN	2018-01-04 15:17:22
