DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2017-07-02 10:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	9.98	EUR	2017-09-14 09:32:04
2017-07-02 11:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	7.12	EUR	2017-09-14 09:32:04
2017-07-02 12:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	10.65	EUR	2017-09-14 09:32:04
2017-07-02 13:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	15.93	EUR	2017-09-14 09:32:04
2017-07-02 14:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	22.65	EUR	2017-09-14 09:32:04
2017-07-02 15:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	29.94	EUR	2017-09-14 09:32:04
2017-07-02 16:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	35.26	EUR	2017-09-14 09:32:04
2017-07-02 17:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	35.39	EUR	2017-09-14 09:32:04
2017-07-02 18:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	37.02	EUR	2017-09-14 09:32:04
2017-07-02 19:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	40.10	EUR	2017-09-14 09:32:04
2017-07-02 20:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	33.94	EUR	2017-09-14 09:32:04
2017-07-02 21:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	26.29	EUR	2017-09-14 09:32:04
2017-07-02 22:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	25.32	EUR	2017-09-14 09:32:04
2017-07-02 23:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	24.00	EUR	2017-09-14 09:32:04
2017-07-03 00:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	26.16	EUR	2017-09-14 09:32:04
2017-07-03 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	25.72	EUR	2017-09-14 09:32:04
2017-07-03 02:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	28.43	EUR	2017-09-14 09:32:04
2017-07-03 03:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	37.68	EUR	2017-09-14 09:32:04
2017-07-03 04:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	47.50	EUR	2017-09-14 09:32:04
2017-07-03 05:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	47.94	EUR	2017-09-14 09:32:04
2017-07-03 06:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	42.77	EUR	2017-09-14 09:32:04
2017-07-03 07:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	41.76	EUR	2017-09-14 09:32:04
2017-07-03 08:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	41.77	EUR	2017-09-14 09:32:04
2017-07-03 09:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	38.81	EUR	2017-09-14 09:32:04
2017-07-03 10:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	38.76	EUR	2017-09-14 09:32:04
2017-07-03 11:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	32.88	EUR	2017-09-14 09:32:04
2017-07-03 12:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	35.36	EUR	2017-09-14 09:32:04
2017-07-03 13:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	34.85	EUR	2017-09-14 09:32:04
2017-07-03 14:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	39.20	EUR	2017-09-14 09:32:04
2017-07-03 15:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	45.72	EUR	2017-09-14 09:32:04
2017-07-03 16:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	48.37	EUR	2017-09-14 09:32:04
2017-07-03 17:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	44.44	EUR	2017-09-14 09:32:04
2017-07-03 18:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	38.82	EUR	2017-09-14 09:32:04
2017-07-03 19:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	37.28	EUR	2017-09-14 09:32:04
2017-07-03 20:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	32.04	EUR	2017-09-14 09:32:04
2017-07-03 21:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	26.07	EUR	2017-09-14 09:32:04
2017-07-03 22:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	22.00	EUR	2017-09-14 09:32:04
2017-07-03 23:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	23.48	EUR	2017-09-14 09:32:04
2017-07-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	27.07	EUR	2017-09-14 09:32:04
2017-07-01 07:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	48.03	EUR	2017-09-14 09:32:04
2017-07-01 11:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	49.01	EUR	2017-09-14 09:32:04
2017-07-01 15:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	44.10	EUR	2017-09-14 09:32:04
2017-07-01 19:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	51.07	EUR	2017-09-14 09:32:04
2017-07-01 23:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	31.11	EUR	2017-09-14 09:32:04
2017-07-01 03:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	25.00	EUR	2017-09-14 09:32:04
2017-07-01 07:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	36.99	EUR	2017-09-14 09:32:04
2017-07-01 11:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	35.50	EUR	2017-09-14 09:32:04
2017-07-01 15:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	34.27	EUR	2017-09-14 09:32:04
2017-07-01 19:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	35.07	EUR	2017-09-14 09:32:04
2017-07-01 23:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	22.30	EUR	2017-09-14 09:32:04
2017-07-01 03:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	25.00	EUR	2017-09-14 09:32:04
2017-07-01 07:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	50.33	EUR	2017-09-14 09:32:04
2017-07-01 11:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	36.92	EUR	2017-09-14 09:32:04
2017-07-01 15:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	44.90	EUR	2017-09-14 09:32:04
2017-07-01 19:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	50.33	EUR	2017-09-14 09:32:04
2017-07-01 23:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	29.93	EUR	2017-09-14 09:32:04
2017-07-01 03:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	25.00	EUR	2017-09-14 09:32:04
2017-07-01 07:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	36.99	EUR	2017-09-14 09:32:04
2017-07-01 11:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	35.50	EUR	2017-09-14 09:32:04
2017-07-01 15:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	31.00	EUR	2017-09-14 09:32:04
2017-07-01 19:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	34.25	EUR	2017-09-14 09:32:04
2017-07-01 23:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	22.30	EUR	2017-09-14 09:32:04
2017-07-02 03:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	58.83	RON	2017-09-14 09:32:04
